CMTE_ID,FILE_NUM,TRANSACTION_TP,Month,Day,Year,TRANSACTION_AMT,STATE,ENTITY_TYPE,CAND_ID,CAND_NAME,OFFICE,PTY
50,872651,24E,1,1,2012,2388,DC,PAC,1105,Halstead Academy,H,DEM
50,872651,24A,1,1,2012,561,DC,PAC,1395,St. Martin of Tours,H,REP
50,872651,24E,1,1,2012,3185,DC,PAC,1223,Matsunaga Elementary,H,DEM
50,872651,24E,1,1,2012,1872.55,DC,PAC,1379,Southampton Middle School,H,DEM
50,872651,24A,1,1,2012,4700,DC,PAC,857,Calvert County Public Schools,H,REP
50,872651,24E,1,1,2012,0,DC,PAC,1141,Identity,H,DEM
50,872651,24A,1,1,2012,1957,DC,PAC,1143,Immaculate Conception School,H,REP
50,872651,24E,1,1,2012,340,DC,PAC,1030,Excel Academy Public Charter School,H,DEM
50,872651,24E,1,1,2012,950,DC,PAC,1401,St. Michael's Middle High School,H,DEM
50,872651,24E,1,1,2012,1549,DC,PAC,777,Allegany County Public Schools,H,DEM
50,872651,24E,1,1,2012,2021,DC,PAC,777,Allegany County Public Schools,H,DEM
50,872651,24E,1,1,2012,1649,DC,PAC,777,Allegany County Public Schools,H,DEM
50,872651,24E,1,1,2012,4640,DC,PAC,1089,Graceland Park -O'Donnell Heights Elementary School,H,DEM
50,872651,24A,1,1,2012,2400,DC,PAC,1279,North East Middle School,H,REP
50,872651,24A,1,1,2012,1837,DC,PAC,1294,Paint Branch High School,H,REP
50,872651,24E,1,1,2012,0,DC,PAC,1097,Green Street Academy,H,DEM
50,872651,24E,1,1,2012,2330,DC,PAC,1014,Emmanuel Lutheran School,H,DEM
50,872651,24E,1,1,2012,3112,DC,PAC,1014,Emmanuel Lutheran School,H,DEM
50,872651,24A,1,1,2012,2210,DC,PAC,1358,Seat Pleasant Community Development Corporation,H,REP
50,872651,24E,1,1,2012,5000,DC,PAC,905,Chesapeake Public Charter School,H,DEM
50,872651,24E,1,1,2012,351,DC,PAC,1277,North East High School,H,DEM
50,872651,24A,1,1,2012,1252,DC,PAC,1516,Western School of Technology and Environmental Science,H,REP
50,840168,24K,1,1,2012,1401.18,WI,PAC,1297,Parkway Elementary School,H,DEM
50,872651,24E,1,1,2012,2603,DC,PAC,1132,Holy Trinity Episcopal Day School,H,DEM
50,872651,24A,1,1,2012,1250,DC,PAC,1010,ECO City Farms,H,REP
50,872651,24E,1,1,2012,3863,DC,PAC,872,CASA of Maryland,H,DEM
50,872651,24E,1,1,2012,2260,DC,PAC,1192,Lower Magothy Community Association,H,DEM
50,840090,24K,1,1,2012,550.39,NC,PAC,858,Calvert Marine Museum Society,H,DEM
50,872651,24E,1,1,2012,1142,DC,PAC,872,CASA of Maryland,H,DEM
50,872651,24A,1,1,2012,750,DC,PAC,1125,Highlands School,H,REP
50,872651,24A,1,1,2012,4950,DC,PAC,783,Alliance for the Chesapeake Bay,H,REP
50,851523,24K,1,1,2012,4777,IL,PAC,796,Antietam Creek Watershed Alliance,H,DEM
50,872651,24E,1,1,2012,360,DC,PAC,843,Boy Scouts of America Troop 602,H,DEM
50,872651,24A,1,1,2012,24700,DC,PAC,908,Chesapeake Wildlife Heritage,H,REP
50,848357,24K,1,1,2012,24731,CO,PAC,1188,London Town Foundation,H,REP
50,872651,24E,1,1,2012,25000,DC,PAC,966,Cylburn Arboretum Association,H,DEM
50,872651,24E,1,1,2012,24935,DC,PAC,844,Boy Scouts of America Venturing Crew 202,H,DEM
50,872651,24E,1,1,2012,45000,DC,PAC,935,Civic Works,H,DEM
50,848878,24K,1,1,2012,19392,LA,PAC,1448,Town of Cecilton,H,REP
50,836315,24K,1,1,2012,11769,LA,PAC,1314,Port Tobacco River Conservancy,H,REP
50,850307,24K,1,1,2012,49473,OH,PAC,860,Canaan Valley Institute,H,DEM
50,850307,24K,1,1,2012,25000,CA,PAC,894,Chesapeake Bay Foundation,H,DEM
50,,,1,1,2012,14993,,,1475,University of Maryland Center for Environmental Science,H,REP
50,,,1,1,2012,19465,,,1146,Interfaith Partners for the Cheapeake,H,REP
50,,,1,1,2012,29725,,,1475,University of Maryland Center for Environmental Science,H,DEM
50,,,1,1,2012,26280,,,776,Alice Ferguson Foundation,H,REP
50,,,1,1,2012,32704,,,1149,Izaak Walton League Of America,H,REP
50,,,1,1,2012,15000,,,1261,Nature Abounds,H,REP
50,,,1,1,2012,3551,,,1248,Nanticoke Watershed Alliance,H,REP
50,,,1,1,2012,4750,,,901,Chesapeake Education Arts Research Society,H,DEM
50,,,1,1,2012,5000,,,1104,Habitat for Humanity Choptank,H,REP
50,,,1,1,2012,5000,,,992,Dundalk Renaissance Corporation,H,REP
50,,,1,1,2012,5000,,,775,Adkins Arboretum,H,REP
50,,,1,1,2012,5000,,,1205,Maryland Association for Environmental and Outdoor Education,H,REP
50,,,1,1,2012,1600,,,1392,St. Ignatius Loyola Academy,H,REP
50,,,1,1,2012,1481.27,,,1393,St. James Episcopal Church,H,REP
50,,,1,1,2012,2244,,,1124,Highland View Academy,H,REP
50,,,1,1,2012,1940,,,1195,"Lutherville Laboratory for Science, Mathematics and Communications",H,REP
50,,,1,1,2012,1427,,,1195,"Lutherville Laboratory for Science, Mathematics and Communications",H,REP
50,,,1,1,2012,4800,,,804,Audubon Naturalist Society of the Central Atlantic States,H,REP
50,,,1,1,2012,5000,,,867,Caroline County Board of Educaiton,H,REP
50,,,1,1,2012,691.49,,,830,Ben Oaks Civic Association,H,DEM
50,,,1,1,2012,2500,,,1515,Western Maryland Resource Conservation and Development Council,H,DEM
50,,,1,1,2012,1500,,,1529,William S. Schmidt Center,H,DEM
50,,,1,1,2012,2475,,,1391,St. Casimir Catholic School,H,REP
50,,,1,1,2012,1392,,,1306,Phillips Wharf Environmental Center,H,REP
50,,,1,1,2012,0,,,1243,Mountain Ridge High School,H,DEM
50,,,1,1,2012,2497,,,1394,St. Mark School,H,REP
50,,,1,1,2012,5000,,,792,Annapolis Maritime Museum,H,REP
50,,,1,1,2012,5000,,,1205,Maryland Association for Environmental and Outdoor Education,H,REP
50,,,1,1,2012,5000,,,1514,Westbrook Elementary School,H,REP
50,,,1,1,2012,3000,,,993,Dunloggin Middle School,H,REP
50,,,1,1,2012,900,,,1131,Holy Cross School,H,REP
50,,,1,1,2012,3630,,,1270,New Midway/Woodsboro Elementary School,H,REP
50,,,1,1,2012,0,,,1087,Global Wildlife Trust at Catoctin Preserve and Zoo,H,DEM
50,,,1,1,2012,4580,,,1311,Pleasant Plains Elementary School,H,REP
50,,,1,1,2012,4120,,,1311,Pleasant Plains Elementary School,H,REP
50,,,1,1,2012,4300,,,1311,Pleasant Plains Elementary School,H,DEM
50,,,1,1,2012,4737,,,1105,Halstead Academy,H,DEM
50,,,1,1,2012,3535,,,1105,Halstead Academy,H,DEM
50,,,1,1,2012,0,,,1370,Sherwood Forest Boys and Girls Club,H,DEM
50,,,1,1,2012,3275,,,1105,Halstead Academy,H,REP
50,,,1,1,2012,2620,,,1118,Hereford High School,H,REP
50,,,1,1,2012,1905,,,1371,Sherwood High School,H,REP
50,,,1,1,2012,2500,,,916,City of Brunswick,H,DEM
50,,,1,1,2012,2440,,,1388,St. Andrews United Methodist Day School,H,REP
50,,,1,1,2012,5000,,,1330,REACH! Partnership School,H,REP
50,,,1,1,2012,1389,,,1280,North Harford High School,H,REP
50,,,1,1,2012,1250,,,785,American Chestnut Land Trust,H,REP
50,,,1,1,2012,784,,,1104,Habitat for Humanity Choptank,H,REP
50,,,1,1,2012,1080,,,789,Anacostia Watershed Society,H,REP
50,,,1,1,2012,1250,,,1250,National Aquarium in Baltimore,H,REP
50,,,1,1,2012,627,,,1480,University of Maryland Master Gardeners,H,REP
50,,,1,1,2012,927.46,,,1342,Rock Creek Conservancy,H,REP
50,,,1,1,2012,812,,,1002,Eastern Shore Land Conservancy,H,DEM
50,,,1,1,2012,856.12,,,1205,Maryland Association for Environmental and Outdoor Education,H,DEM
50,,,1,1,2012,0,,,795,Anne Arundel County Watershed Stewards Academy,H,DEM
50,,,1,1,2012,1250,,,1378,South River Federation,H,REP
50,,,1,1,2012,1235,,,1331,Reservoir Hill Improvement Council,H,REP
50,,,1,1,2012,0,,,1306,Phillips Wharf Environmental Center,H,DEM
50,,,1,1,2012,1250,,,1237,Montgomery County Public Schools,H,REP
50,,,1,1,2012,4524,,,1233,Midshore Riverkeeper Conservancy,H,REP
50,,,1,1,2012,4973,,,1378,South River Federation,H,REP
50,,,1,1,2012,21700,,,1455,Town of Greensboro,H,DEM
50,,,1,1,2012,35000,,,1513,West/Rhode Riverkeeper,H,REP
50,,,1,1,2012,12425,,,1425,Tanglewood Homeowners Association,H,DEM
50,,,1,1,2012,30922,,,1233,Midshore Riverkeeper Conservancy,H,DEM
50,,,1,1,2012,30000,,,1050,Friends of Baker Park,H,REP
50,,,1,1,2012,35000,,,1378,South River Federation,H,REP
50,,,1,1,2012,25000,,,1295,Parks and People Foundation,H,REP
50,,,1,1,2012,15000,,,822,Baltimore Office of Promotion and the Arts,H,REP
50,,,1,1,2012,14819,,,1127,Historic East Baltimore Community Action Coalition,H,DEM
50,,,1,1,2012,35000,,,837,Blue Water Baltimore,H,DEM
50,,,1,1,2012,34982,,,917,City of Cambridge,H,DEM
50,,,1,1,2012,30000,,,926,City of Hagerstown Department of Parks and Engineering,H,DEM
50,,,1,1,2012,24420,,,1331,Reservoir Hill Improvement Council,H,REP
50,,,1,1,2012,1500,,,1219,Maryland Water Monitoring Council,H,DEM
50,,,1,1,2012,2066,,,1319,Prettyboy Watershed Alliance,H,DEM
50,,,1,1,2012,2313,,,1378,South River Federation,H,REP
50,,,1,1,2012,1200,,,1319,Prettyboy Watershed Alliance,H,REP
50,,,1,1,2012,500,,,1245,Muslim Social Services Agency,H,DEM
50,,,1,1,2012,491,,,1239,Montgomery Parks Foundation,H,DEM
50,,,1,1,2012,375,,,1265,Neighborhood Design Center,H,REP
50,,,1,1,2012,500,,,1015,Empowering Believers Church,H,REP
50,,,1,1,2012,500,,,1360,Severn House Condominium Association,H,DEM
50,,,1,1,2012,490,,,783,Alliance for the Chesapeake Bay,H,DEM
50,,,1,1,2012,500,,,964,Cromwell Valley Elementary School,H,REP
50,,,1,1,2012,5000,,,1252,Audubon Pennsylvania (National Audubon Society),H,REP
50,,,1,1,2012,1371.11,,,1365,Shaver's Creek Environmental Center,H,DEM
50,,,1,1,2012,5000,,,814,Baltimore Community Foundation,H,REP
50,,,1,1,2012,4960,,,1063,Friends of the North Fork Shenandoah River,H,REP
50,,,1,1,2012,4984,,,902,Chesapeake Experience,H,DEM
50,,,1,1,2012,5000,,,1052,Friends of Deckers Creek,H,DEM
50,,,1,1,2012,5000,,,1304,Pennsylvania Association of Environmental Educators,H,REP
50,,,1,1,2012,4500,,,978,District of Columbia Environmental Education Consortium,H,REP
50,,,1,1,2012,100,,,798,Archbishop Borders,H,REP
50,,,1,1,2012,2700,,,1355,Schuylkill Center for Environmental Education,H,REP
50,,,1,1,2012,5000,,,1263,NatureBridge,H,REP
50,,,1,1,2012,3039,,,776,Alice Ferguson Foundation,H,REP
50,,,1,1,2012,4900,,,1310,Pittsburgh Regional Center for Science Teachers,H,REP
50,,,1,1,2012,5000,,,1180,Lincoln Intermediate Unit No. 12,H,REP
50,,,1,1,2012,4940.25,,,1511,West Virginia Department of Education,H,REP
50,,,1,1,2012,5000,,,1466,Tucker County Schools,H,REP
50,,,1,1,2012,4400,,,997,Earth Force,H,DEM
50,,,1,1,2012,5000,,,856,Cacapon Institute,H,DEM
50,,,1,1,2012,4916,,,1205,Maryland Association for Environmental and Outdoor Education,H,DEM
50,,,1,1,2012,5000,,,1205,Maryland Association for Environmental and Outdoor Education,H,REP
50,,,1,1,2012,5000,,,1339,Rivanna Conservation Society,H,REP
50,,,1,1,2012,5000,,,1304,Pennsylvania Association of Environmental Educators,H,DEM
50,,,1,1,2012,500,,,815,Baltimore Community ToolBank,H,REP
50,,,1,1,2012,5000,,,1211,Maryland Department of Natural Resources,H,REP
50,,,1,1,2012,4999,,,1098,Groundwork Anacostia River DC,H,REP
50,,,1,1,2012,1000,,,1361,Severn Improvement Association,H,DEM
50,,,1,1,2012,1000,,,1338,Riva Trace Council,H,DEM
50,,,1,1,2012,312,,,1291,Olde Severna Park Improvement Association,H,REP
50,,,1,1,2012,4500,,,1513,West/Rhode Riverkeeper,H,REP
50,,,1,1,2012,3884,,,1157,John Poole Middle School,H,REP
50,,,1,1,2012,4500,,,789,Anacostia Watershed Society,H,REP
50,,,1,1,2012,600,,,1250,National Aquarium in Baltimore,H,DEM
50,,,1,1,2012,4950,,,955,Conservation Montgomery,H,DEM
50,,,1,1,2012,3780,,,1027,Ephraim Kimball Elementary School,H,REP
50,,,1,1,2012,1985,,,1297,Parkway Elementary School,H,REP
50,,,1,1,2012,3974,,,1088,Grace Episcopal Day School,H,REP
50,,,1,1,2012,3978.36,,,800,Armistead Gardens Elementary/Middle School,H,REP
50,,,1,1,2012,833,,,875,Catonsville Elementary School,H,DEM
50,,,1,1,2012,2464.66,,,889,Charles County Public Schools,H,REP
50,,,1,1,2012,2450,,,1047,Freedom District Elementary School,H,REP
50,,,1,1,2012,2040,,,1128,Holabird Middle School,H,REP
50,,,1,1,2012,1814,,,1467,Tuscarora High School,H,DEM
50,,,1,1,2012,570,,,1509,West Friendship Elementary,H,DEM
50,,,1,1,2012,348,,,1014,Emmanuel Lutheran School,H,REP
50,,,1,1,2012,4200,,,1069,Friendship Academy of Science and Technology,H,DEM
50,,,1,1,2012,2500,,,1345,Rosedale Center for Alternative Studies,H,REP
50,,,1,1,2012,2589,,,1227,Mecklenburg County Public Schools,H,REP
50,,,1,1,2012,2332,,,1514,Westbrook Elementary School,H,REP
50,,,1,1,2012,88259,,,1003,Eastern Shore Resource Conservation and Development Council,H,DEM
50,,,1,1,2012,74591,,,930,"City of Norfolk, Virginia",H,REP
50,,,1,1,2012,57175,,,927,City of Hampton Department of Public Works,H,REP
50,,,1,1,2012,39975,,,933,"City of Suffolk, Department of Parks and Recreation",H,DEM
50,,,1,1,2012,14298,,,1378,South River Federation,H,REP
50,,,1,1,2012,4710,,,1513,West/Rhode Riverkeeper,H,REP
50,,,1,1,2012,57425,,,1378,South River Federation,H,REP
50,,,1,1,2012,98912,,,1278,North East Isles Community and Homeowners Association,H,REP
50,,,1,1,2012,0,,,1363,Severna Park Baptist Church,H,REP
50,,,1,1,2012,869,,,1122,High Point Improvement Association,H,REP
50,,,1,1,2013,0,,,1265,Neighborhood Design Center,H,DEM
50,,,1,1,2013,29411,,,837,Blue Water Baltimore,H,REP
50,,,1,1,2013,6120,,,789,Anacostia Watershed Society,H,REP
50,,,1,1,2013,17880,,,859,Calverton School,H,REP
50,,,1,1,2013,8373,,,1409,Sudbrook Magnet Middle School,H,REP
50,,,1,1,2013,11820,,,1351,Saunders Point Community Association,H,REP
50,,,1,1,2013,24960,,,1031,Fairwinds of Annapolis Condominium Council of Unit Owners,H,REP
50,,,1,1,2013,25000,,,1436,The Nature Conservancy,H,REP
50,,,1,1,2013,10000,,,1159,Johns Hopkins University,H,REP
50,,,1,1,2013,25000,,,1399,St. Mary's River Watershed Association,H,REP
50,,,1,1,2013,40000,,,1449,Town of Centreville,H,REP
50,,,1,1,2013,10000,,,1239,Montgomery Parks Foundation,H,DEM
50,,,1,1,2013,15000,,,1305,People Acting Together in Howard,H,REP
50,,,1,1,2013,35000,,,1101,Gunpowder Valley Conservancy,H,REP
50,,,1,1,2013,15000,,,789,Anacostia Watershed Society,H,DEM
50,,,1,1,2013,15000,,,837,Blue Water Baltimore,H,REP
50,,,1,1,2013,15000,,,1476,University of Maryland College Park,H,REP
50,,,1,1,2013,10000,,,1403,Stevenson University,H,DEM
50,,,1,1,2013,25920,,,795,Anne Arundel County Watershed Stewards Academy,H,REP
50,,,1,1,2013,35000,,,915,City of Bowie,H,REP
50,,,1,1,2013,5000,,,1513,West/Rhode Riverkeeper,H,REP
50,,,1,1,2013,26290,,,1331,Reservoir Hill Improvement Council,H,REP
50,,,1,1,2013,5000,,,783,Alliance for the Chesapeake Bay,H,REP
50,,,1,1,2013,29500,,,776,Alice Ferguson Foundation,H,DEM
50,,,1,1,2013,26759,,,1318,Potomac Valley Audubon Society,H,REP
50,,,1,1,2013,22104,,,866,Carnegie Institution for Science,H,REP
50,,,1,1,2013,28000,,,792,Annapolis Maritime Museum,H,REP
50,,,1,1,2013,28465,,,804,Audubon Naturalist Society of the Central Atlantic States,H,DEM
50,,,1,1,2013,29995,,,1307,Pickering Creek Audubon Center,H,DEM
50,,,1,1,2013,5000,,,789,Anacostia Watershed Society,H,REP
50,,,1,1,2013,29990,,,1475,University of Maryland Center for Environmental Science,H,REP
50,,,1,1,2013,27119,,,1248,Nanticoke Watershed Alliance,H,REP
50,,,1,1,2013,22828,,,1300,Patterson Park Audubon Center,H,REP
50,,,1,1,2013,36297,,,1534,Worcester County Public Schools,H,DEM
50,,,1,1,2013,5000,,,812,Baltimore Chesapeake Bay Outward Bound Center,H,REP
50,,,1,1,2013,100000,,,894,Chesapeake Bay Foundation,H,REP
50,,,1,1,2013,21570,,,894,Chesapeake Bay Foundation,H,REP
50,,,1,1,2013,12373,,,1295,Parks and People Foundation,H,REP
50,,,1,1,2013,932,,,1378,South River Federation,H,REP
50,,,1,1,2013,840,,,893,Chesapeake Bay Commission,H,REP
50,,,1,1,2013,10000,,,1339,Rivanna Conservation Society,H,REP
50,,,1,1,2013,50000,,,1317,Potomac Riverkeeper,H,DEM
50,,,1,1,2013,25000,,,1233,Midshore Riverkeeper Conservancy,H,REP
50,,,1,1,2013,10000,,,1314,Port Tobacco River Conservancy,H,REP
50,,,1,1,2013,45000,,,1433,The Elizabeth River Project,H,REP
50,,,1,1,2013,28000,,,1063,Friends of the North Fork Shenandoah River,H,REP
50,,,1,1,2013,50000,,,1316,Potomac Conservancy,H,REP
50,,,1,1,2013,20000,,,974,Delaware Nature Society,H,REP
50,,,1,1,2013,47500,,,909,Chester River Association,H,DEM
50,,,1,1,2013,25000,,,1399,St. Mary's River Watershed Association,H,REP
50,,,1,1,2013,50000,,,837,Blue Water Baltimore,H,REP
50,,,1,1,2013,25000,,,1342,Rock Creek Conservancy,H,DEM
50,,,1,1,2013,20000,,,1464,Trout Unlimited,H,REP
50,,,1,1,2013,20000,,,1405,Stewards of the Lower Susquehanna,H,DEM
50,,,1,1,2013,20000,,,1415,Susquehanna Greenway Partnership,H,REP
50,,,1,1,2013,23000,,,1512,West Virginia Rivers Coalition,H,REP
50,,,1,1,2013,45000,,,1153,James River Association,H,REP
50,,,1,1,2013,47500,,,1378,South River Federation,H,DEM
50,,,1,1,2013,12500,,,1352,Savage River Watershed Association,H,REP
50,,,1,1,2013,25000,,,1248,Nanticoke Watershed Alliance,H,REP
50,,,1,1,2013,45000,,,1066,Friends of the Rappahannock,H,DEM
50,,,1,1,2013,27500,,,1513,West/Rhode Riverkeeper,H,REP
50,,,1,1,2013,35000,,,1322,"Prince George's County, Maryland",H,REP
50,,,1,1,2013,95000,,,783,Alliance for the Chesapeake Bay,H,REP
50,,,1,1,2013,35000,,,1191,Low Impact Development Center,H,REP
50,,,1,1,2013,35000,,,1191,Low Impact Development Center,H,REP
50,,,1,1,2013,95000,,,977,District of Columbia Department of the Environment,H,REP
50,,,1,1,2013,30000,,,841,Borough of Northumberland,H,REP
50,,,1,1,2013,75000,,,917,City of Cambridge,H,DEM
50,,,1,1,2013,35000,,,923,City of Gaithersburg,H,DEM
50,,,1,1,2013,40000,,,1112,Harper's Glen Townhouse Association,H,DEM
50,,,1,1,2013,33100,,,837,Blue Water Baltimore,H,DEM
50,,,1,1,2013,18000,,,1268,New Hope Educational Institute,H,REP
50,,,1,1,2013,8110,,,1144,Independence School Local 1 High,H,REP
50,,,1,1,2013,38040,,,879,"Cecil County, Maryland",H,REP
50,,,1,1,2013,35000,,,1520,Wicomico Environmental Trust,H,DEM
50,,,1,1,2013,8357,,,1250,National Aquarium in Baltimore,H,REP
50,,,1,1,2013,31261,,,1464,Trout Unlimited,H,REP
50,,,1,1,2013,100000,,,1278,North East Isles Community and Homeowners Association,H,REP
50,,,1,1,2013,50000,,,1501,Washington College Center for Environment and Society,H,DEM
50,,,1,1,2013,25000,,,1233,Midshore Riverkeeper Conservancy,H,DEM
50,,,1,1,2013,11476,,,1513,West/Rhode Riverkeeper,H,REP
50,,,1,1,2013,54000,,,1421,Talbot County Department of Public Works,H,DEM
50,,,1,1,2013,50000,,,1189,London Town Property Owners' Association,H,REP
50,,,1,1,2013,925,,,1250,National Aquarium in Baltimore,H,DEM
50,,,1,1,2013,1000,,,1350,Sassafras River Association,H,DEM
50,,,1,1,2013,1000,,,1306,Phillips Wharf Environmental Center,H,DEM
50,,,1,1,2013,5000,,,1307,Pickering Creek Audubon Center,H,DEM
50,,,1,1,2013,4456,,,992,Dundalk Renaissance Corporation,H,DEM
50,,,1,1,2013,1115,,,1000,EarthReports,H,DEM
50,,,1,1,2013,2147,,,1306,Phillips Wharf Environmental Center,H,REP
50,,,1,1,2013,4738,,,1348,Salisbury University,H,DEM
50,,,1,1,2013,5000,,,823,Baltimore Tree Trust,H,DEM
50,,,1,1,2013,3775,,,1350,Sassafras River Association,H,DEM
50,,,1,1,2013,1000,,,864,Captain Avery Museum,H,DEM
50,,,1,1,2013,1000,,,1182,Linstead Community Association,H,DEM
50,,,1,1,2013,1000,,,1182,Linstead Community Association,H,REP
50,,,1,1,2013,400,,,848,Bryant Woods Elementary School,H,REP
50,,,1,1,2013,1403,,,1312,Pocomoke Middle School,H,REP
50,,,1,1,2013,1036,,,1423,Talbot Springs Elementary School,H,REP
50,,,1,1,2013,2500,,,820,Baltimore Lab School,H,REP
50,,,1,1,2013,549,,,1395,St. Martin of Tours,H,REP
50,,,1,1,2013,4600,,,1119,Hereford Middle School,H,DEM
50,,,1,1,2013,1575,,,947,"Community Academy Public Charter School, Butler Global School",H,REP
50,,,1,1,2013,3465,,,1151,Jacob's Ladder,H,REP
50,,,1,1,2013,5000,,,1525,Wilderness Leadership and Learning,H,DEM
50,,,1,1,2013,1569.03,,,1294,Paint Branch High School,H,REP
50,,,1,1,2013,1669,,,1183,Little Bennett Elementary School,H,REP
50,,,1,1,2013,2054,,,847,Brown Station Elementary School,H,REP
50,,,1,1,2013,877,,,777,Allegany County Public Schools,H,DEM
50,,,1,1,2013,2746,,,1412,Summit Hall Elementary School,H,REP
50,,,1,1,2013,3000,,,1233,Midshore Riverkeeper Conservancy,H,DEM
50,,,1,1,2013,4989,,,1318,Potomac Valley Audubon Society,H,REP
50,,,1,1,2013,4000,,,789,Anacostia Watershed Society,H,DEM
50,,,1,1,2013,2150,,,1014,Emmanuel Lutheran School,H,DEM
50,,,1,1,2013,5000,,,1345,Rosedale Center for Alternative Studies,H,REP
50,,,1,1,2013,5000,,,1148,Irvine Nature Center,H,REP
50,,,1,1,2013,4970.63,,,964,Cromwell Valley Elementary School,H,REP
50,,,1,1,2013,5000,,,1404,Stevensville Middle School,H,REP
50,,,1,1,2013,2005,,,961,County of York Virginia,H,REP
50,,,1,1,2013,5000,,,1185,Living Classrooms Foundation,H,DEM
50,,,1,1,2013,5000,,,1154,Janney Elementary School,H,DEM
50,,,1,1,2013,4320,,,1238,Montgomery County Public Schools Outdoor Environmental Education Programs,H,REP
50,,,1,1,2013,3130,,,818,Baltimore Curriculum Project,H,REP
50,,,1,1,2013,5000,,,1166,Keystone College,H,DEM
50,,,1,1,2013,374,,,1413,"Summit School, Anne Arundel County",H,DEM
50,,,1,1,2013,4700,,,857,Calvert County Public Schools,H,DEM
50,,,1,1,2013,3025,,,1164,Kennard Elementary,H,DEM
50,,,1,1,2013,4110,,,950,Community of Curtis Bay Association,H,REP
50,,,1,1,2013,2629,,,1066,Friends of the Rappahannock,H,DEM
50,,,1,1,2013,231,,,1389,St. Anne's School of Annapolis,H,DEM
50,,,1,1,2013,1247,,,1287,Notre Dame Preparatory School,H,DEM
50,,,1,1,2013,3968,,,1221,Mathews County Public Schools,H,REP
50,,,1,1,2013,5000,,,1079,General John Stricker Middle School,H,REP
50,,,1,1,2013,5000,,,1187,Loch Raven Technical Academy,H,DEM
50,,,1,1,2013,4400,,,861,Capital City Public Charter School,H,REP
50,,,1,1,2013,3770,,,862,Capitol Hill Cluster School Parent Teacher Association,H,DEM
50,,,1,1,2013,3076,,,1510,West Side Elementary School,H,REP
50,,,1,1,2013,3720,,,1190,Longwood University (Clean Virginia Waterways),H,DEM
50,,,1,1,2013,2800,,,910,Chester Upland School District,H,REP
50,,,1,1,2013,800,,,861,Capital City Public Charter School,H,REP
50,,,1,1,2013,1934,,,1057,Friends of Martinak State Park,H,REP
50,,,1,1,2013,2658,,,1470,United Planning Organization,H,DEM
50,,,1,1,2013,5000,,,1317,Potomac Riverkeeper,H,DEM
50,,,1,1,2013,5000,,,953,Comprehensive Housing Assistance,H,REP
50,,,1,1,2013,5000,,,1233,Midshore Riverkeeper Conservancy,H,REP
50,,,1,1,2013,2000,,,1219,Maryland Water Monitoring Council,H,REP
50,,,1,1,2013,500,,,1015,Empowering Believers Church,H,REP
50,,,1,1,2013,490,,,1239,Montgomery Parks Foundation,H,REP
50,,,1,1,2013,110,,,1036,Fells Prospect Community Association,H,REP
50,,,1,1,2013,300,,,1130,Hollyberry Garden Club,H,DEM
50,,,1,1,2013,347,,,837,Blue Water Baltimore,H,REP
50,,,1,1,2013,500,,,1288,Ocean Conservancy,H,REP
50,,,1,1,2013,500,,,1245,Muslim Social Services Agency,H,REP
50,,,1,1,2013,500,,,1378,South River Federation,H,REP
50,,,1,1,2013,500,,,815,Baltimore Community ToolBank,H,DEM
50,,,1,1,2013,0,,,880,Cedar Grove Elementary School,H,REP
50,,,1,1,2013,499,,,803,Atholton Elementary School,H,REP
50,,,1,1,2013,2095,,,1073,Frostburg State University,H,DEM
50,,,1,1,2013,4980,,,932,City of Salisbury,H,REP
50,,,1,1,2013,3150,,,835,Blue Ridge Land Conservancy,H,DEM
50,,,1,1,2013,4620,,,1092,Grasonville Elementary School,H,DEM
50,,,1,1,2013,4974,,,902,Chesapeake Experience,H,REP
50,,,1,1,2013,1600,,,1528,William S. James Elementary School,H,DEM
50,,,1,1,2013,4000,,,1394,St. Mark School,H,DEM
50,,,1,1,2013,435,,,846,Broadway High School,H,DEM
50,,,1,1,2013,4063,,,1364,Severna Park Middle School PTO,H,REP
50,,,1,1,2013,2090,,,1357,Schuylkill River Greenway Association,H,REP
50,,,1,1,2013,5000,,,1345,Rosedale Center for Alternative Studies,H,REP
50,,,1,1,2013,5000,,,1341,Roberto Clemente Middle School,H,DEM
50,,,1,1,2013,5000,,,1324,Prince William County Public Schools Office of Student Learning,H,REP
50,,,1,1,2013,4315,,,1105,Halstead Academy,H,REP
50,,,1,1,2013,830,,,1290,Old Mill Middle School North,H,REP
50,,,1,1,2013,4901,,,1105,Halstead Academy,H,REP
50,,,1,1,2013,800,,,1392,St. Ignatius Loyola Academy,H,DEM
50,,,1,1,2013,4305,,,1105,Halstead Academy,H,REP
50,,,1,1,2013,3090,,,1514,Westbrook Elementary School,H,REP
50,,,1,1,2013,4120,,,1311,Pleasant Plains Elementary School,H,DEM
50,,,1,1,2013,4060,,,1311,Pleasant Plains Elementary School,H,REP
50,,,1,1,2013,3782,,,1311,Pleasant Plains Elementary School,H,REP
50,,,1,1,2013,3320,,,1311,Pleasant Plains Elementary School,H,DEM
50,,,1,1,2013,5000,,,1514,Westbrook Elementary School,H,REP
50,,,1,1,2013,3775,,,1246,Musselman High School,H,REP
50,,,1,1,2013,5000,,,1273,North American Association for Environmental Education,H,REP
50,,,1,1,2013,2297,,,1077,G. James Gholson Middle School Green Team,H,DEM
